TABLE NO.  1
 ROW         TVKA        TVV2        TVV3        TVCL        KA          V2          V3          CL          Q           IPRED       Y           DV          PRED        RES         WRES
  1.0800E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  9.0741E+01  1.5006E+02  1.3205E+01  8.4865E+00  4.1877E-01  4.5303E-01  0.0000E+00  3.5035E-01  0.0000E+00  0.0000E+00
  1.0900E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  9.0741E+01  1.5006E+02  1.3205E+01  8.4865E+00  3.7457E-01  2.8940E-01  0.0000E+00  3.1030E-01  0.0000E+00  0.0000E+00
  1.1000E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  9.0741E+01  1.5006E+02  1.3205E+01  8.4865E+00  3.3901E-01  4.6408E-01  0.0000E+00  2.7944E-01  0.0000E+00  0.0000E+00
  1.1100E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  9.0741E+01  1.5006E+02  1.3205E+01  8.4865E+00  3.1014E-01  1.6406E-01  0.0000E+00  2.5530E-01  0.0000E+00  0.0000E+00
  1.1200E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  9.0741E+01  1.5006E+02  1.3205E+01  8.4865E+00  2.8645E-01  2.4981E-01  0.0000E+00  2.3611E-01  0.0000E+00  0.0000E+00
  1.1300E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  9.0741E+01  1.5006E+02  1.3205E+01  8.4865E+00  2.6678E-01  2.6170E-01  0.0000E+00  2.2055E-01  0.0000E+00  0.0000E+00
  1.1400E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  9.0741E+01  1.5006E+02  1.3205E+01  8.4865E+00  2.5025E-01  3.8137E-01  0.0000E+00  2.0768E-01  0.0000E+00  0.0000E+00
  1.1500E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  9.0741E+01  1.5006E+02  1.3205E+01  8.4865E+00  2.3617E-01  1.9790E-01  0.0000E+00  1.9682E-01  0.0000E+00  0.0000E+00
  1.1600E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  9.0741E+01  1.5006E+02  1.3205E+01  8.4865E+00  2.2401E-01  2.8272E-01  0.0000E+00  1.8746E-01  0.0000E+00  0.0000E+00
  1.1700E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  9.0741E+01  1.5006E+02  1.3205E+01  8.4865E+00  2.1336E-01  1.3611E-01  0.0000E+00  1.7924E-01  0.0000E+00  0.0000E+00
  1.1800E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  9.0741E+01  1.5006E+02  1.3205E+01  8.4865E+00  2.0392E-01  2.4747E-01  0.0000E+00  1.7189E-01  0.0000E+00  0.0000E+00
  1.1900E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  9.0741E+01  1.5006E+02  1.3205E+01  8.4865E+00  1.9545E-01  2.4336E-01  0.0000E+00  1.6521E-01  0.0000E+00  0.0000E+00
  1.2000E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  9.0741E+01  1.5006E+02  1.3205E+01  8.4865E+00  1.8775E-01  1.8082E-01  0.0000E+00  1.5907E-01  0.0000E+00  0.0000E+00
  1.2100E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  9.0741E+01  1.5006E+02  1.3205E+01  8.4865E+00  1.8068E-01  9.0631E-02  0.0000E+00  1.5336E-01  0.0000E+00  0.0000E+00
  1.2200E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  9.0741E+01  1.5006E+02  1.3205E+01  8.4865E+00  1.7414E-01  1.8391E-01  0.0000E+00  1.4800E-01  0.0000E+00  0.0000E+00
  1.2300E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  9.0741E+01  1.5006E+02  1.3205E+01  8.4865E+00  1.6803E-01  1.0877E-01  0.0000E+00  1.4294E-01  0.0000E+00  0.0000E+00
  1.2400E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  9.0741E+01  1.5006E+02  1.3205E+01  8.4865E+00  1.4141E+00  2.2412E+00  0.0000E+00  1.5835E+00  0.0000E+00  0.0000E+00
  1.2500E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  9.0741E+01  1.5006E+02  1.3205E+01  8.4865E+00  1.2927E+00  1.3609E+00  0.0000E+00  1.3826E+00  0.0000E+00  0.0000E+00
  1.2600E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  9.0741E+01  1.5006E+02  1.3205E+01  8.4865E+00  1.0742E+00  1.1008E+00  0.0000E+00  1.0920E+00  0.0000E+00  0.0000E+00
  1.2700E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  9.0741E+01  1.5006E+02  1.3205E+01  8.4865E+00  8.9032E-01  1.0017E+00  0.0000E+00  8.6260E-01  0.0000E+00  0.0000E+00
  1.2800E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  9.0741E+01  1.5006E+02  1.3205E+01  8.4865E+00  7.4560E-01  6.7110E-01  0.0000E+00  6.9205E-01  0.0000E+00  0.0000E+00
  1.2900E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  9.0741E+01  1.5006E+02  1.3205E+01  8.4865E+00  6.3242E-01  7.4129E-01  0.0000E+00  5.6596E-01  0.0000E+00  0.0000E+00
  1.3000E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  9.0741E+01  1.5006E+02  1.3205E+01  8.4865E+00  5.4369E-01  6.7916E-01  0.0000E+00  4.7239E-01  0.0000E+00  0.0000E+00
  1.3100E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  9.0741E+01  1.5006E+02  1.3205E+01  8.4865E+00  4.7379E-01  2.9907E-01  0.0000E+00  4.0251E-01  0.0000E+00  0.0000E+00
  1.3200E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  9.0741E+01  1.5006E+02  1.3205E+01  8.4865E+00  4.1841E-01  2.9990E-01  0.0000E+00  3.4989E-01  0.0000E+00  0.0000E+00
  1.3300E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  9.0741E+01  1.5006E+02  1.3205E+01  8.4865E+00  3.7422E-01  4.6405E-01  0.0000E+00  3.0985E-01  0.0000E+00  0.0000E+00
  1.3400E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  9.0741E+01  1.5006E+02  1.3205E+01  8.4865E+00  3.3867E-01  2.6678E-01  0.0000E+00  2.7900E-01  0.0000E+00  0.0000E+00
  1.3500E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  9.0741E+01  1.5006E+02  1.3205E+01  8.4865E+00  3.0981E-01  3.7522E-01  0.0000E+00  2.5488E-01  0.0000E+00  0.0000E+00
  1.3600E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  9.0741E+01  1.5006E+02  1.3205E+01  8.4865E+00  2.8613E-01  3.3949E-01  0.0000E+00  2.3570E-01  0.0000E+00  0.0000E+00
  1.3700E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  9.0741E+01  1.5006E+02  1.3205E+01  8.4865E+00  2.6647E-01  3.0750E-01  0.0000E+00  2.2015E-01  0.0000E+00  0.0000E+00
  1.3800E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  9.0741E+01  1.5006E+02  1.3205E+01  8.4865E+00  2.4995E-01  2.8638E-01  0.0000E+00  2.0730E-01  0.0000E+00  0.0000E+00
  1.3900E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  9.0741E+01  1.5006E+02  1.3205E+01  8.4865E+00  2.3587E-01  1.3402E-01  0.0000E+00  1.9645E-01  0.0000E+00  0.0000E+00
  1.4000E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  9.0741E+01  1.5006E+02  1.3205E+01  8.4865E+00  2.2372E-01  3.3229E-01  0.0000E+00  1.8710E-01  0.0000E+00  0.0000E+00
  1.4100E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  9.0741E+01  1.5006E+02  1.3205E+01  8.4865E+00  2.1309E-01  2.4261E-01  0.0000E+00  1.7889E-01  0.0000E+00  0.0000E+00
  1.4200E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  9.0741E+01  1.5006E+02  1.3205E+01  8.4865E+00  2.0366E-01  2.8872E-01  0.0000E+00  1.7155E-01  0.0000E+00  0.0000E+00
  1.4300E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  9.0741E+01  1.5006E+02  1.3205E+01  8.4865E+00  1.9519E-01  1.6800E-01  0.0000E+00  1.6489E-01  0.0000E+00  0.0000E+00
  1.4400E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  9.0741E+01  1.5006E+02  1.3205E+01  8.4865E+00  1.8750E-01  2.3792E-01  0.0000E+00  1.5876E-01  0.0000E+00  0.0000E+00
  1.4500E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  9.0741E+01  1.5006E+02  1.3205E+01  8.4865E+00  1.8044E-01  1.9363E-01  0.0000E+00  1.5306E-01  0.0000E+00  0.0000E+00
  1.4600E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  9.0741E+01  1.5006E+02  1.3205E+01  8.4865E+00  1.7390E-01  2.3958E-01  0.0000E+00  1.4771E-01  0.0000E+00  0.0000E+00
  1.4700E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  9.0741E+01  1.5006E+02  1.3205E+01  8.4865E+00  1.6780E-01  1.8407E-01  0.0000E+00  1.4266E-01  0.0000E+00  0.0000E+00
  1.4800E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  9.0741E+01  1.5006E+02  1.3205E+01  8.4865E+00  1.4139E+00  1.1250E+00  0.0000E+00  1.5832E+00  0.0000E+00  0.0000E+00
  1.4900E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  9.0741E+01  1.5006E+02  1.3205E+01  8.4865E+00  1.2925E+00  1.7901E+00  0.0000E+00  1.3824E+00  0.0000E+00  0.0000E+00
  1.5000E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  9.0741E+01  1.5006E+02  1.3205E+01  8.4865E+00  1.0740E+00  1.3671E+00  0.0000E+00  1.0918E+00  0.0000E+00  0.0000E+00
  1.5100E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  9.0741E+01  1.5006E+02  1.3205E+01  8.4865E+00  8.9012E-01  1.1488E+00  0.0000E+00  8.6235E-01  0.0000E+00  0.0000E+00
  1.5200E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  9.0741E+01  1.5006E+02  1.3205E+01  8.4865E+00  7.4540E-01  7.4015E-01  0.0000E+00  6.9181E-01  0.0000E+00  0.0000E+00
  1.5300E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  9.0741E+01  1.5006E+02  1.3205E+01  8.4865E+00  6.3223E-01  5.5879E-01  0.0000E+00  5.6572E-01  0.0000E+00  0.0000E+00
  1.5400E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  9.0741E+01  1.5006E+02  1.3205E+01  8.4865E+00  5.4351E-01  5.0608E-01  0.0000E+00  4.7216E-01  0.0000E+00  0.0000E+00
  1.5500E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  9.0741E+01  1.5006E+02  1.3205E+01  8.4865E+00  4.7361E-01  4.6327E-01  0.0000E+00  4.0229E-01  0.0000E+00  0.0000E+00
  1.5600E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  9.0741E+01  1.5006E+02  1.3205E+01  8.4865E+00  4.1823E-01  3.2846E-01  0.0000E+00  3.4968E-01  0.0000E+00  0.0000E+00
  1.5700E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  9.0741E+01  1.5006E+02  1.3205E+01  8.4865E+00  3.7405E-01  1.8476E-01  0.0000E+00  3.0964E-01  0.0000E+00  0.0000E+00
  1.5800E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  9.0741E+01  1.5006E+02  1.3205E+01  8.4865E+00  3.3851E-01  3.1400E-01  0.0000E+00  2.7880E-01  0.0000E+00  0.0000E+00
  1.5900E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  9.0741E+01  1.5006E+02  1.3205E+01  8.4865E+00  3.0965E-01  2.9199E-01  0.0000E+00  2.5469E-01  0.0000E+00  0.0000E+00
  1.6000E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  9.0741E+01  1.5006E+02  1.3205E+01  8.4865E+00  2.8598E-01  1.8325E-01  0.0000E+00  2.3551E-01  0.0000E+00  0.0000E+00
  1.6100E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  9.0741E+01  1.5006E+02  1.3205E+01  8.4865E+00  2.6633E-01  3.7956E-01  0.0000E+00  2.1997E-01  0.0000E+00  0.0000E+00
  1.6200E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  9.0741E+01  1.5006E+02  1.3205E+01  8.4865E+00  2.4981E-01  2.0993E-01  0.0000E+00  2.0713E-01  0.0000E+00  0.0000E+00
  1.6300E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  9.0741E+01  1.5006E+02  1.3205E+01  8.4865E+00  2.3574E-01  3.3147E-01  0.0000E+00  1.9628E-01  0.0000E+00  0.0000E+00
  1.6400E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  9.0741E+01  1.5006E+02  1.3205E+01  8.4865E+00  2.2359E-01  2.8310E-01  0.0000E+00  1.8694E-01  0.0000E+00  0.0000E+00
  1.6500E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  9.0741E+01  1.5006E+02  1.3205E+01  8.4865E+00  2.1296E-01  1.3582E-01  0.0000E+00  1.7873E-01  0.0000E+00  0.0000E+00
  1.6600E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  9.0741E+01  1.5006E+02  1.3205E+01  8.4865E+00  2.0353E-01  2.3477E-01  0.0000E+00  1.7140E-01  0.0000E+00  0.0000E+00
  1.6700E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  9.0741E+01  1.5006E+02  1.3205E+01  8.4865E+00  1.9507E-01  2.6402E-01  0.0000E+00  1.6474E-01  0.0000E+00  0.0000E+00
  1.6800E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  9.0741E+01  1.5006E+02  1.3205E+01  8.4865E+00  1.8738E-01  1.4547E-01  0.0000E+00  1.5862E-01  0.0000E+00  0.0000E+00
  1.6900E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  9.0741E+01  1.5006E+02  1.3205E+01  8.4865E+00  1.8033E-01  1.7337E-01  0.0000E+00  1.5292E-01  0.0000E+00  0.0000E+00
  1.7000E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  9.0741E+01  1.5006E+02  1.3205E+01  8.4865E+00  1.7379E-01  1.8895E-01  0.0000E+00  1.4758E-01  0.0000E+00  0.0000E+00
  1.7100E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  9.0741E+01  1.5006E+02  1.3205E+01  8.4865E+00  1.6770E-01  1.4390E-01  0.0000E+00  1.4252E-01  0.0000E+00  0.0000E+00
  1.0000E+00  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  7.0769E+01  1.5006E+02  1.2774E+01  8.4865E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  2.0000E+00  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  7.0769E+01  1.5006E+02  1.2774E+01  8.4865E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  3.0000E+00  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  7.0769E+01  1.5006E+02  1.2774E+01  8.4865E+00  3.7033E+00  2.9967E+00  0.0000E+00  3.6834E+00  0.0000E+00  0.0000E+00
  4.0000E+00  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  7.0769E+01  1.5006E+02  1.2774E+01  8.4865E+00  3.1916E+00  2.7400E+00  0.0000E+00  3.4488E+00  0.0000E+00  0.0000E+00
  5.0000E+00  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  7.0769E+01  1.5006E+02  1.2774E+01  8.4865E+00  2.4544E+00  2.3244E+00  0.0000E+00  2.9023E+00  0.0000E+00  0.0000E+00
  6.0000E+00  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  7.0769E+01  1.5006E+02  1.2774E+01  8.4865E+00  1.8771E+00  2.5858E+00  0.0000E+00  2.4278E+00  0.0000E+00  0.0000E+00
  7.0000E+00  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  7.0769E+01  1.5006E+02  1.2774E+01  8.4865E+00  1.4523E+00  1.0713E+00  0.0000E+00  2.0465E+00  0.0000E+00  0.0000E+00
  8.0000E+00  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  7.0769E+01  1.5006E+02  1.2774E+01  8.4865E+00  1.1421E+00  1.5966E+00  0.0000E+00  1.7429E+00  0.0000E+00  0.0000E+00
  9.0000E+00  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  7.0769E+01  1.5006E+02  1.2774E+01  8.4865E+00  9.1522E-01  7.5999E-01  0.0000E+00  1.5009E+00  0.0000E+00  0.0000E+00
  1.0000E+01  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  7.0769E+01  1.5006E+02  1.2774E+01  8.4865E+00  7.4856E-01  7.7483E-01  0.0000E+00  1.3076E+00  0.0000E+00  0.0000E+00
  1.1000E+01  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  7.0769E+01  1.5006E+02  1.2774E+01  8.4865E+00  6.2551E-01  6.1375E-01  0.0000E+00  1.1527E+00  0.0000E+00  0.0000E+00
  1.2000E+01  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  7.0769E+01  1.5006E+02  1.2774E+01  8.4865E+00  5.3403E-01  8.2114E-01  0.0000E+00  1.0281E+00  0.0000E+00  0.0000E+00
  1.3000E+01  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  7.0769E+01  1.5006E+02  1.2774E+01  8.4865E+00  4.6544E-01  4.9108E-01  0.0000E+00  9.2734E-01  0.0000E+00  0.0000E+00
  1.4000E+01  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  7.0769E+01  1.5006E+02  1.2774E+01  8.4865E+00  4.1345E-01  4.0709E-01  0.0000E+00  8.4548E-01  0.0000E+00  0.0000E+00
  1.5000E+01  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  7.0769E+01  1.5006E+02  1.2774E+01  8.4865E+00  3.7352E-01  3.7633E-01  0.0000E+00  7.7854E-01  0.0000E+00  0.0000E+00
  1.6000E+01  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  7.0769E+01  1.5006E+02  1.2774E+01  8.4865E+00  3.4237E-01  4.1882E-01  0.0000E+00  7.2340E-01  0.0000E+00  0.0000E+00
  1.7000E+01  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  7.0769E+01  1.5006E+02  1.2774E+01  8.4865E+00  3.1764E-01  3.0982E-01  0.0000E+00  6.7759E-01  0.0000E+00  0.0000E+00
  1.8000E+01  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  7.0769E+01  1.5006E+02  1.2774E+01  8.4865E+00  2.9761E-01  1.5147E-01  0.0000E+00  6.3920E-01  0.0000E+00  0.0000E+00
  1.9000E+01  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  7.0769E+01  1.5006E+02  1.2774E+01  8.4865E+00  2.8104E-01  1.8539E-01  0.0000E+00  6.0669E-01  0.0000E+00  0.0000E+00
  2.0000E+01  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  7.0769E+01  1.5006E+02  1.2774E+01  8.4865E+00  2.6703E-01  3.5515E-01  0.0000E+00  5.7885E-01  0.0000E+00  0.0000E+00
  2.1000E+01  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  7.0769E+01  1.5006E+02  1.2774E+01  8.4865E+00  2.5494E-01  1.8333E-01  0.0000E+00  5.5476E-01  0.0000E+00  0.0000E+00
  2.2000E+01  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  7.0769E+01  1.5006E+02  1.2774E+01  8.4865E+00  2.4429E-01  2.7336E-01  0.0000E+00  5.3364E-01  0.0000E+00  0.0000E+00
  2.3000E+01  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  7.0769E+01  1.5006E+02  1.2774E+01  8.4865E+00  2.3474E-01  1.8596E-01  0.0000E+00  5.1493E-01  0.0000E+00  0.0000E+00
  2.4000E+01  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  7.0769E+01  1.5006E+02  1.2774E+01  8.4865E+00  2.2604E-01  2.2682E-01  0.0000E+00  4.9815E-01  0.0000E+00  0.0000E+00
  2.5000E+01  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  7.0769E+01  1.5006E+02  1.2774E+01  8.4865E+00  2.1802E-01  2.6661E-01  0.0000E+00  4.8293E-01  0.0000E+00  0.0000E+00
  2.6000E+01  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  7.0769E+01  1.5006E+02  1.2774E+01  8.4865E+00  2.1054E-01  1.4984E-01  0.0000E+00  4.6899E-01  0.0000E+00  0.0000E+00
  2.7000E+01  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  7.0769E+01  1.5006E+02  1.2774E+01  8.4865E+00  2.1054E-01  1.4603E-01  0.0000E+00  4.6899E-01  0.0000E+00  0.0000E+00
  2.8000E+01  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  7.0769E+01  1.5006E+02  1.2774E+01  8.4865E+00  2.0551E+00  1.7601E+00  0.0000E+00  2.2978E+00  0.0000E+00  0.0000E+00
  2.9000E+01  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  7.0769E+01  1.5006E+02  1.2774E+01  8.4865E+00  1.7926E+00  2.7058E+00  0.0000E+00  2.1685E+00  0.0000E+00  0.0000E+00
  3.0000E+01  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  7.0769E+01  1.5006E+02  1.2774E+01  8.4865E+00  1.4176E+00  1.8594E+00  0.0000E+00  1.8839E+00  0.0000E+00  0.0000E+00
  3.1000E+01  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  7.0769E+01  1.5006E+02  1.2774E+01  8.4865E+00  1.1229E+00  8.4072E-01  0.0000E+00  1.6360E+00  0.0000E+00  0.0000E+00
  3.2000E+01  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  7.0769E+01  1.5006E+02  1.2774E+01  8.4865E+00  9.0471E-01  1.4247E+00  0.0000E+00  1.4352E+00  0.0000E+00  0.0000E+00
  3.3000E+01  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  7.0769E+01  1.5006E+02  1.2774E+01  8.4865E+00  7.4399E-01  8.7005E-01  0.0000E+00  1.2736E+00  0.0000E+00  0.0000E+00
  3.4000E+01  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  7.0769E+01  1.5006E+02  1.2774E+01  8.4865E+00  6.2511E-01  5.7557E-01  0.0000E+00  1.1433E+00  0.0000E+00  0.0000E+00
  3.5000E+01  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  7.0769E+01  1.5006E+02  1.2774E+01  8.4865E+00  5.3656E-01  3.9545E-01  0.0000E+00  1.0376E+00  0.0000E+00  0.0000E+00
  3.6000E+01  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  7.0769E+01  1.5006E+02  1.2774E+01  8.4865E+00  4.6998E-01  7.2835E-01  0.0000E+00  9.5148E-01  0.0000E+00  0.0000E+00
  3.7000E+01  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  7.0769E+01  1.5006E+02  1.2774E+01  8.4865E+00  4.1937E-01  3.0976E-01  0.0000E+00  8.8075E-01  0.0000E+00  0.0000E+00
  3.8000E+01  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  7.0769E+01  1.5006E+02  1.2774E+01  8.4865E+00  3.8035E-01  4.4766E-01  0.0000E+00  8.2221E-01  0.0000E+00  0.0000E+00
  3.9000E+01  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  7.0769E+01  1.5006E+02  1.2774E+01  8.4865E+00  3.4978E-01  3.7638E-01  0.0000E+00  7.7334E-01  0.0000E+00  0.0000E+00
  4.0000E+01  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  7.0769E+01  1.5006E+02  1.2774E+01  8.4865E+00  3.2539E-01  4.4468E-01  0.0000E+00  7.3214E-01  0.0000E+00  0.0000E+00
  4.1000E+01  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  7.0769E+01  1.5006E+02  1.2774E+01  8.4865E+00  3.0553E-01  2.6210E-01  0.0000E+00  6.9704E-01  0.0000E+00  0.0000E+00
  4.2000E+01  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  7.0769E+01  1.5006E+02  1.2774E+01  8.4865E+00  2.8901E-01  4.7361E-01  0.0000E+00  6.6680E-01  0.0000E+00  0.0000E+00
  4.3000E+01  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  7.0769E+01  1.5006E+02  1.2774E+01  8.4865E+00  2.7497E-01  2.8603E-01  0.0000E+00  6.4044E-01  0.0000E+00  0.0000E+00
