TABLE NO.  1
 ROW         TVKA        TVV2        TVV3        TVCL        KA          V2          V3          CL          Q           IPRED       Y           DV          PRED        RES         WRES
  1.0800E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  6.5561E+01  1.5006E+02  6.6268E+00  8.4865E+00  8.6577E-01  6.7567E-01  0.0000E+00  3.5035E-01  0.0000E+00  0.0000E+00
  1.0900E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  6.5561E+01  1.5006E+02  6.6268E+00  8.4865E+00  8.0389E-01  1.0243E+00  0.0000E+00  3.1030E-01  0.0000E+00  0.0000E+00
  1.1000E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  6.5561E+01  1.5006E+02  6.6268E+00  8.4865E+00  7.5346E-01  5.2455E-01  0.0000E+00  2.7944E-01  0.0000E+00  0.0000E+00
  1.1100E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  6.5561E+01  1.5006E+02  6.6268E+00  8.4865E+00  7.1187E-01  6.0226E-01  0.0000E+00  2.5530E-01  0.0000E+00  0.0000E+00
  1.1200E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  6.5561E+01  1.5006E+02  6.6268E+00  8.4865E+00  6.7712E-01  6.3521E-01  0.0000E+00  2.3611E-01  0.0000E+00  0.0000E+00
  1.1300E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  6.5561E+01  1.5006E+02  6.6268E+00  8.4865E+00  6.4768E-01  4.7507E-01  0.0000E+00  2.2055E-01  0.0000E+00  0.0000E+00
  1.1400E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  6.5561E+01  1.5006E+02  6.6268E+00  8.4865E+00  6.2238E-01  7.0533E-01  0.0000E+00  2.0768E-01  0.0000E+00  0.0000E+00
  1.1500E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  6.5561E+01  1.5006E+02  6.6268E+00  8.4865E+00  6.0029E-01  4.9723E-01  0.0000E+00  1.9682E-01  0.0000E+00  0.0000E+00
  1.1600E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  6.5561E+01  1.5006E+02  6.6268E+00  8.4865E+00  5.8074E-01  4.0610E-01  0.0000E+00  1.8746E-01  0.0000E+00  0.0000E+00
  1.1700E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  6.5561E+01  1.5006E+02  6.6268E+00  8.4865E+00  5.6318E-01  5.0375E-01  0.0000E+00  1.7924E-01  0.0000E+00  0.0000E+00
  1.1800E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  6.5561E+01  1.5006E+02  6.6268E+00  8.4865E+00  5.4720E-01  5.1305E-01  0.0000E+00  1.7189E-01  0.0000E+00  0.0000E+00
  1.1900E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  6.5561E+01  1.5006E+02  6.6268E+00  8.4865E+00  5.3250E-01  2.8101E-01  0.0000E+00  1.6521E-01  0.0000E+00  0.0000E+00
  1.2000E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  6.5561E+01  1.5006E+02  6.6268E+00  8.4865E+00  5.1882E-01  4.2110E-01  0.0000E+00  1.5907E-01  0.0000E+00  0.0000E+00
  1.2100E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  6.5561E+01  1.5006E+02  6.6268E+00  8.4865E+00  5.0597E-01  5.3244E-01  0.0000E+00  1.5336E-01  0.0000E+00  0.0000E+00
  1.2200E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  6.5561E+01  1.5006E+02  6.6268E+00  8.4865E+00  4.9382E-01  5.5600E-01  0.0000E+00  1.4800E-01  0.0000E+00  0.0000E+00
  1.2300E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  6.5561E+01  1.5006E+02  6.6268E+00  8.4865E+00  4.8225E-01  5.7670E-01  0.0000E+00  1.4294E-01  0.0000E+00  0.0000E+00
  1.2400E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  6.5561E+01  1.5006E+02  6.6268E+00  8.4865E+00  2.2144E+00  1.1338E+00  0.0000E+00  1.5835E+00  0.0000E+00  0.0000E+00
  1.2500E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  6.5561E+01  1.5006E+02  6.6268E+00  8.4865E+00  2.0576E+00  2.2085E+00  0.0000E+00  1.3826E+00  0.0000E+00  0.0000E+00
  1.2600E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  6.5561E+01  1.5006E+02  6.6268E+00  8.4865E+00  1.7642E+00  1.8589E+00  0.0000E+00  1.0920E+00  0.0000E+00  0.0000E+00
  1.2700E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  6.5561E+01  1.5006E+02  6.6268E+00  8.4865E+00  1.5162E+00  1.8250E+00  0.0000E+00  8.6260E-01  0.0000E+00  0.0000E+00
  1.2800E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  6.5561E+01  1.5006E+02  6.6268E+00  8.4865E+00  1.3204E+00  1.9262E+00  0.0000E+00  6.9205E-01  0.0000E+00  0.0000E+00
  1.2900E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  6.5561E+01  1.5006E+02  6.6268E+00  8.4865E+00  1.1667E+00  1.1749E+00  0.0000E+00  5.6596E-01  0.0000E+00  0.0000E+00
  1.3000E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  6.5561E+01  1.5006E+02  6.6268E+00  8.4865E+00  1.0455E+00  1.1982E+00  0.0000E+00  4.7239E-01  0.0000E+00  0.0000E+00
  1.3100E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  6.5561E+01  1.5006E+02  6.6268E+00  8.4865E+00  9.4932E-01  8.6971E-01  0.0000E+00  4.0251E-01  0.0000E+00  0.0000E+00
  1.3200E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  6.5561E+01  1.5006E+02  6.6268E+00  8.4865E+00  8.7245E-01  1.0950E+00  0.0000E+00  3.4989E-01  0.0000E+00  0.0000E+00
  1.3300E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  6.5561E+01  1.5006E+02  6.6268E+00  8.4865E+00  8.1042E-01  1.0694E+00  0.0000E+00  3.0985E-01  0.0000E+00  0.0000E+00
  1.3400E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  6.5561E+01  1.5006E+02  6.6268E+00  8.4865E+00  7.5985E-01  9.3205E-01  0.0000E+00  2.7900E-01  0.0000E+00  0.0000E+00
  1.3500E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  6.5561E+01  1.5006E+02  6.6268E+00  8.4865E+00  7.1813E-01  4.9682E-01  0.0000E+00  2.5488E-01  0.0000E+00  0.0000E+00
  1.3600E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  6.5561E+01  1.5006E+02  6.6268E+00  8.4865E+00  6.8325E-01  1.0048E+00  0.0000E+00  2.3570E-01  0.0000E+00  0.0000E+00
  1.3700E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  6.5561E+01  1.5006E+02  6.6268E+00  8.4865E+00  6.5368E-01  7.0510E-01  0.0000E+00  2.2015E-01  0.0000E+00  0.0000E+00
  1.3800E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  6.5561E+01  1.5006E+02  6.6268E+00  8.4865E+00  6.2825E-01  5.1821E-01  0.0000E+00  2.0730E-01  0.0000E+00  0.0000E+00
  1.3900E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  6.5561E+01  1.5006E+02  6.6268E+00  8.4865E+00  6.0604E-01  6.3181E-01  0.0000E+00  1.9645E-01  0.0000E+00  0.0000E+00
  1.4000E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  6.5561E+01  1.5006E+02  6.6268E+00  8.4865E+00  5.8636E-01  5.1329E-01  0.0000E+00  1.8710E-01  0.0000E+00  0.0000E+00
  1.4100E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  6.5561E+01  1.5006E+02  6.6268E+00  8.4865E+00  5.6868E-01  7.7120E-01  0.0000E+00  1.7889E-01  0.0000E+00  0.0000E+00
  1.4200E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  6.5561E+01  1.5006E+02  6.6268E+00  8.4865E+00  5.5259E-01  6.2186E-01  0.0000E+00  1.7155E-01  0.0000E+00  0.0000E+00
  1.4300E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  6.5561E+01  1.5006E+02  6.6268E+00  8.4865E+00  5.3777E-01  3.9105E-01  0.0000E+00  1.6489E-01  0.0000E+00  0.0000E+00
  1.4400E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  6.5561E+01  1.5006E+02  6.6268E+00  8.4865E+00  5.2398E-01  5.5153E-01  0.0000E+00  1.5876E-01  0.0000E+00  0.0000E+00
  1.4500E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  6.5561E+01  1.5006E+02  6.6268E+00  8.4865E+00  5.1102E-01  6.1069E-01  0.0000E+00  1.5306E-01  0.0000E+00  0.0000E+00
  1.4600E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  6.5561E+01  1.5006E+02  6.6268E+00  8.4865E+00  4.9876E-01  5.7659E-01  0.0000E+00  1.4771E-01  0.0000E+00  0.0000E+00
  1.4700E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  6.5561E+01  1.5006E+02  6.6268E+00  8.4865E+00  4.8709E-01  3.9512E-01  0.0000E+00  1.4266E-01  0.0000E+00  0.0000E+00
  1.4800E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  6.5561E+01  1.5006E+02  6.6268E+00  8.4865E+00  2.2191E+00  2.5830E+00  0.0000E+00  1.5832E+00  0.0000E+00  0.0000E+00
  1.4900E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  6.5561E+01  1.5006E+02  6.6268E+00  8.4865E+00  2.0623E+00  2.2846E+00  0.0000E+00  1.3824E+00  0.0000E+00  0.0000E+00
  1.5000E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  6.5561E+01  1.5006E+02  6.6268E+00  8.4865E+00  1.7687E+00  2.2811E+00  0.0000E+00  1.0918E+00  0.0000E+00  0.0000E+00
  1.5100E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  6.5561E+01  1.5006E+02  6.6268E+00  8.4865E+00  1.5206E+00  1.8839E+00  0.0000E+00  8.6235E-01  0.0000E+00  0.0000E+00
  1.5200E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  6.5561E+01  1.5006E+02  6.6268E+00  8.4865E+00  1.3248E+00  1.2142E+00  0.0000E+00  6.9181E-01  0.0000E+00  0.0000E+00
  1.5300E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  6.5561E+01  1.5006E+02  6.6268E+00  8.4865E+00  1.1709E+00  8.3451E-01  0.0000E+00  5.6572E-01  0.0000E+00  0.0000E+00
  1.5400E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  6.5561E+01  1.5006E+02  6.6268E+00  8.4865E+00  1.0496E+00  1.5736E+00  0.0000E+00  4.7216E-01  0.0000E+00  0.0000E+00
  1.5500E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  6.5561E+01  1.5006E+02  6.6268E+00  8.4865E+00  9.5339E-01  9.5140E-01  0.0000E+00  4.0229E-01  0.0000E+00  0.0000E+00
  1.5600E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  6.5561E+01  1.5006E+02  6.6268E+00  8.4865E+00  8.7643E-01  1.2320E+00  0.0000E+00  3.4968E-01  0.0000E+00  0.0000E+00
  1.5700E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  6.5561E+01  1.5006E+02  6.6268E+00  8.4865E+00  8.1432E-01  8.3596E-01  0.0000E+00  3.0964E-01  0.0000E+00  0.0000E+00
  1.5800E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  6.5561E+01  1.5006E+02  6.6268E+00  8.4865E+00  7.6367E-01  4.5408E-01  0.0000E+00  2.7880E-01  0.0000E+00  0.0000E+00
  1.5900E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  6.5561E+01  1.5006E+02  6.6268E+00  8.4865E+00  7.2187E-01  9.3685E-01  0.0000E+00  2.5469E-01  0.0000E+00  0.0000E+00
  1.6000E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  6.5561E+01  1.5006E+02  6.6268E+00  8.4865E+00  6.8691E-01  7.9922E-01  0.0000E+00  2.3551E-01  0.0000E+00  0.0000E+00
  1.6100E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  6.5561E+01  1.5006E+02  6.6268E+00  8.4865E+00  6.5726E-01  6.5171E-01  0.0000E+00  2.1997E-01  0.0000E+00  0.0000E+00
  1.6200E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  6.5561E+01  1.5006E+02  6.6268E+00  8.4865E+00  6.3175E-01  9.8483E-01  0.0000E+00  2.0713E-01  0.0000E+00  0.0000E+00
  1.6300E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  6.5561E+01  1.5006E+02  6.6268E+00  8.4865E+00  6.0946E-01  7.5911E-01  0.0000E+00  1.9628E-01  0.0000E+00  0.0000E+00
  1.6400E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  6.5561E+01  1.5006E+02  6.6268E+00  8.4865E+00  5.8971E-01  5.8617E-01  0.0000E+00  1.8694E-01  0.0000E+00  0.0000E+00
  1.6500E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  6.5561E+01  1.5006E+02  6.6268E+00  8.4865E+00  5.7196E-01  4.9074E-01  0.0000E+00  1.7873E-01  0.0000E+00  0.0000E+00
  1.6600E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  6.5561E+01  1.5006E+02  6.6268E+00  8.4865E+00  5.5580E-01  6.8581E-01  0.0000E+00  1.7140E-01  0.0000E+00  0.0000E+00
  1.6700E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  6.5561E+01  1.5006E+02  6.6268E+00  8.4865E+00  5.4091E-01  5.9853E-01  0.0000E+00  1.6474E-01  0.0000E+00  0.0000E+00
  1.6800E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  6.5561E+01  1.5006E+02  6.6268E+00  8.4865E+00  5.2705E-01  3.9750E-01  0.0000E+00  1.5862E-01  0.0000E+00  0.0000E+00
  1.6900E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  6.5561E+01  1.5006E+02  6.6268E+00  8.4865E+00  5.1403E-01  4.8012E-01  0.0000E+00  1.5292E-01  0.0000E+00  0.0000E+00
  1.7000E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  6.5561E+01  1.5006E+02  6.6268E+00  8.4865E+00  5.0171E-01  6.0073E-01  0.0000E+00  1.4758E-01  0.0000E+00  0.0000E+00
  1.7100E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E+00  6.5561E+01  1.5006E+02  6.6268E+00  8.4865E+00  4.8997E-01  4.4697E-01  0.0000E+00  1.4252E-01  0.0000E+00  0.0000E+00
  1.0000E+00  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  2.0000E+00  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  3.0000E+00  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  1.6226E+00  2.2428E+00  0.0000E+00  1.4163E+00  0.0000E+00  0.0000E+00
  4.0000E+00  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  1.9627E+00  2.5536E+00  0.0000E+00  1.8846E+00  0.0000E+00  0.0000E+00
  5.0000E+00  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  1.7910E+00  2.4820E+00  0.0000E+00  1.8979E+00  0.0000E+00  0.0000E+00
  6.0000E+00  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  1.4646E+00  1.1576E+00  0.0000E+00  1.7166E+00  0.0000E+00  0.0000E+00
  7.0000E+00  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  1.1355E+00  1.9924E+00  0.0000E+00  1.4729E+00  0.0000E+00  0.0000E+00
  8.0000E+00  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  8.5812E-01  7.2904E-01  0.0000E+00  1.2299E+00  0.0000E+00  0.0000E+00
  9.0000E+00  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  6.4339E-01  6.9623E-01  0.0000E+00  1.0141E+00  0.0000E+00  0.0000E+00
  1.0000E+01  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  4.8503E-01  5.9388E-01  0.0000E+00  8.3369E-01  0.0000E+00  0.0000E+00
  1.1000E+01  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  3.7163E-01  4.3692E-01  0.0000E+00  6.8804E-01  0.0000E+00  0.0000E+00
  1.2000E+01  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  2.9187E-01  8.6147E-02  0.0000E+00  5.7293E-01  0.0000E+00  0.0000E+00
  1.3000E+01  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  2.3625E-01  2.1876E-01  0.0000E+00  4.8311E-01  0.0000E+00  0.0000E+00
  1.4000E+01  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  1.9750E-01  2.3281E-01  0.0000E+00  4.1349E-01  0.0000E+00  0.0000E+00
  1.5000E+01  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  1.7033E-01  1.7164E-01  0.0000E+00  3.5963E-01  0.0000E+00  0.0000E+00
  1.6000E+01  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  1.5100E-01  1.0182E-01  0.0000E+00  3.1786E-01  0.0000E+00  0.0000E+00
  1.7000E+01  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  1.3691E-01  1.6941E-01  0.0000E+00  2.8527E-01  0.0000E+00  0.0000E+00
  1.8000E+01  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  1.2633E-01  1.2857E-01  0.0000E+00  2.5961E-01  0.0000E+00  0.0000E+00
  1.9000E+01  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  1.1809E-01  1.5788E-01  0.0000E+00  2.3916E-01  0.0000E+00  0.0000E+00
  2.0000E+01  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  1.1142E-01  1.0973E-01  0.0000E+00  2.2260E-01  0.0000E+00  0.0000E+00
  2.1000E+01  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  1.0580E-01  5.9877E-02  0.0000E+00  2.0896E-01  0.0000E+00  0.0000E+00
  2.2000E+01  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  1.0092E-01  1.0658E-01  0.0000E+00  1.9751E-01  0.0000E+00  0.0000E+00
  2.3000E+01  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  9.6554E-02  8.1577E-02  0.0000E+00  1.8772E-01  0.0000E+00  0.0000E+00
  2.4000E+01  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  9.2561E-02  8.4436E-02  0.0000E+00  1.7918E-01  0.0000E+00  0.0000E+00
  2.5000E+01  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  8.8851E-02  1.1576E-01  0.0000E+00  1.7160E-01  0.0000E+00  0.0000E+00
  2.6000E+01  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  8.5365E-02  8.8772E-02  0.0000E+00  1.6477E-01  0.0000E+00  0.0000E+00
  2.7000E+01  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  8.5365E-02  6.0564E-02  0.0000E+00  1.6477E-01  0.0000E+00  0.0000E+00
  2.8000E+01  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  8.9337E-01  7.0620E-01  0.0000E+00  8.6665E-01  0.0000E+00  0.0000E+00
  2.9000E+01  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  1.0603E+00  7.1014E-01  0.0000E+00  1.0950E+00  0.0000E+00  0.0000E+00
  3.0000E+01  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  9.7144E-01  9.7798E-01  0.0000E+00  1.0963E+00  0.0000E+00  0.0000E+00
  3.1000E+01  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  8.0535E-01  5.8495E-01  0.0000E+00  1.0005E+00  0.0000E+00  0.0000E+00
  3.2000E+01  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  6.3803E-01  4.5425E-01  0.0000E+00  8.7386E-01  0.0000E+00  0.0000E+00
  3.3000E+01  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  4.9668E-01  5.1756E-01  0.0000E+00  7.4775E-01  0.0000E+00  0.0000E+00
  3.4000E+01  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  3.8677E-01  4.1282E-01  0.0000E+00  6.3547E-01  0.0000E+00  0.0000E+00
  3.5000E+01  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  3.0513E-01  3.4237E-01  0.0000E+00  5.4104E-01  0.0000E+00  0.0000E+00
  3.6000E+01  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  2.4608E-01  2.5990E-01  0.0000E+00  4.6416E-01  0.0000E+00  0.0000E+00
  3.7000E+01  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  2.0392E-01  2.3260E-01  0.0000E+00  4.0270E-01  0.0000E+00  0.0000E+00
  3.8000E+01  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  1.7393E-01  1.5204E-01  0.0000E+00  3.5403E-01  0.0000E+00  0.0000E+00
  3.9000E+01  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  1.5246E-01  1.3132E-01  0.0000E+00  3.1559E-01  0.0000E+00  0.0000E+00
  4.0000E+01  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  1.3685E-01  8.1316E-02  0.0000E+00  2.8515E-01  0.0000E+00  0.0000E+00
  4.1000E+01  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  1.2524E-01  1.0564E-01  0.0000E+00  2.6088E-01  0.0000E+00  0.0000E+00
  4.2000E+01  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  1.1632E-01  1.1906E-01  0.0000E+00  2.4131E-01  0.0000E+00  0.0000E+00
  4.3000E+01  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  6.0312E+01  1.5006E+02  2.0212E+01  8.4865E+00  1.0923E-01  1.0397E-01  0.0000E+00  2.2531E-01  0.0000E+00  0.0000E+00
